 38
 26
 10
 18
 29
 40
  9
 29
  9
 36
 36
  5
 30
 25
 35
 36
 31
 19
 42
 25
 29
 16
 31
 40
 42
  7
 31
 15
  6
 20
 10
 22
 19
 22
 29
  7
  8
 24
 36
 41
 40
 10
 30
  9
 39
 10
 40
 39
 31
 39
 30
  3
 41
 31
 36
 19
 42
 31
 15
 15
 29
 42
  0
  3
 31
 42
 36
 27
 31
 41
 30
  7
 36
 34
 39
  8
  6
 14
 26
 25
 16
 21
 19
 31
 10
 27
 10
  0
 36
 34
 27
 34
 28
  5
 34
 39
 19
  0
  7
  9
 14
 27
  5
 29
 36
  8
 36
 19
 26
 34
  7
 22
 39
 37
 20
 34
 12
 36
 42
  4
 26
 21
 35
 38
  3
 27
 10
 22
 31
 36
 24
 30
 26
 31
 38
 10
  3
 21
 42
 16
 34
 39
 36
  1
 12
 36
  7
 40
  8
 30
 41
 39
  8
 15
 15
  6
  5
 19
  9
 39
 10
 35
  8
 37
 22
 22
 39
 19
  8
 31
 26
  3
  0
 29
 23
  7
 31
 42
 18
 19
 37
  3
 20
 29
 36
 10
 19
 19
 25
 23
 33
 15
  5
 10
 12
 38
  8
 21
  0
 10
 32
 35
 23
 39
 17
 26
 36
 38
  8
 12
 37
  8
 17
 26
 39
 22
 37
 19
 10
 15
  5
 36
 39
 31
  9
 10
 39
  3
 34
 27
 36
  9
 15
 31
 25
 30
 22
 19
 34
 22
  1
 31
 38
  8
  9
 27
  3
  6
 41
 16
 36
 10
  8
  8
  4
 28
 15
 23
 40
 38
 35
  3
 36
  4
 41
 38
 12
 36
 31
  2
 10
 39
 34
 34
  0
 10
 13
 35
 30
  1
 39
  2
 27
 22
 30
 26
 15
  5
 38
  6
 39
 15
  2
 36
 29
 29
 27
 35
 16
 36
 31
 30
 29
  4
 27
 31
  3
 29
 39
  7
 31
 12
 42
 27
 26
 31
 17
 39
  8
 22
  5
  8
 31
 31
 19
 34
 26
 26
 39
 29
 39
 26
 41
  1
  7
  9
 39
 38
 30
 15
 11
 14
 42
  7
  8
 19
 24
 39
 29
 38
  5
  8
  9
 36
  7
  7
 34
  7
  8
 22
 14
  9
 42
  8
 15
 10
 22
 41
 38
 31
 13
 19
 29
  3
 19
 30
 18
 36
 22
 27
 22
 24
 10
  8
 34
 34
  9
 36
 29
 27
 13
 23
 35
 27
 42
  5
 30
 19
 10
 38
 37
 10
 22
 31
 39
 42
 24
 12
 38
 10
 31
 15
 13
  8
 10
 20
 26
 22
 13
 12
 29
  2
 10
 36
  3
  9
 18
 14
 34
 42
 10
  7
 33
 15
 30
 22
 12
  8
 37
 15
 19
  8
  7
 41
 39
 35
 29
 34
  5
 22
 13
 41
 15
  3
  8
 13
 29
 34
 10
 39
 28
 36
 30
 30
 42
 10
 17
  0
 31
 17
  4
  8
 23
 27
 42
 39
 22
 19
 12
 39
 26
 11
 34
  9
  1
 22
 29
 10
 10
  7
 22
 10
 31
 19
 34
 42
 36
 34
 10
 42
  3
  8
  5
 31
 42
 22
 30
  7
 19
 39
 36
 25
 37
  7
  9
 26
  6
 26
  1
 34
  4
  2
  2
 41
  2
  7
 39
 42
 42
 35
  8
 31
 40
 39
 15
 36
 22
 14
  9
  8
 14
 36
 29
 39
 19
 22
 19
  6
 26
 42
 41
 22
 10
 39
 13
 39
 40
  8
 10
 10
  8
 36
  3
 15
 24
 28
 31
 42
 36
 42
 39
 30
 39
 21
 41
  0
 19
 34
 34
 28
 20
 34
 14
 13
 36
 36
  8
 39
  2
 36
 13
 12
  2
 38
 31
 19
 10
 39
 19
 38
 29
 15
 31
 39
 41
 34
